99.20 	4.26 	29.79 	piano
144.96 	7.14 	44.72 	piano
154.64 	7.52 	46.18 	piano
146.56 	8.90 	48.14 	piano
196.89 	9.10 	58.72 	piano
133.75 	7.08 	46.70 	piano
85.06 	2.51 	24.04 	piano
137.24 	6.49 	41.46 	piano
78.03 	3.28 	22.62 	piano
135.55 	8.94 	44.85 	piano
100.73 	4.68 	30.14 	piano
265.22 	17.18 	84.76 	piano
93.59 	3.94 	27.13 	piano
290.40 	84.99 	141.41 	sax
610.16 	148.29 	267.34 	sax
682.72 	155.07 	292.57 	sax
680.93 	173.35 	305.87 	sax
781.53 	215.91 	361.82 	sax
646.20 	182.77 	300.72 	sax
713.18 	232.32 	354.85 	sax
100.18 	32.44 	57.03 	sax
321.42 	65.92 	145.41 	sax
418.04 	90.23 	185.69 	sax
493.90 	102.04 	213.92 	sax
407.90 	88.65 	180.26 	sax
351.06 	76.50 	150.93 	sax
392.12 	94.70 	166.70 	sax
481.54 	109.07 	202.80 	sax
486.72 	105.92 	200.97 	sax
460.92 	115.89 	200.40 	sax
522.51 	130.53 	231.45 	sax
537.27 	127.91 	238.78 	sax
474.31 	149.52 	239.17 	sax
519.44 	181.57 	272.14 	sax
472.31 	164.39 	253.60 	sax
218.01 	58.99 	107.87 	sax
420.50 	111.60 	199.45 	sax
512.47 	144.77 	254.22 	sax
538.19 	156.80 	265.82 	sax
490.92 	163.34 	256.86 	sax
352.92 	60.70 	134.76 	sax
252.40 	43.54 	98.44 	sax
241.92 	32.00 	81.34 	sax
237.69 	34.28 	87.33 	sax
233.07 	25.90 	78.20 	sax
262.76 	40.40 	99.33 	sax
262.52 	44.27 	101.57 	sax
251.50 	34.58 	88.05 	sax
271.78 	49.76 	107.41 	sax
254.47 	41.43 	95.78 	sax
253.74 	40.13 	95.89 	sax
376.74 	84.17 	162.49 	sax
417.22 	67.81 	158.21 	sax
448.22 	89.79 	185.86 	sax
419.38 	75.53 	169.19 	sax
358.72 	13.83 	107.47 	sax
330.10 	11.96 	90.85 	sax
517.36 	112.56 	215.10 	sax
494.94 	63.99 	177.01 	sax
87.45 	13.45 	33.25 	sax
149.04 	43.97 	75.80 	sax
225.20 	69.56 	111.02 	sax
205.94 	59.55 	99.14 	sax
250.86 	82.19 	125.92 	sax
181.55 	71.84 	104.85 	sax
248.77 	92.27 	134.79 	sax
251.16 	85.15 	133.15 	sax
163.86 	18.26 	56.59 	sax
394.24 	70.01 	161.24 	sax
434.11 	73.56 	166.54 	sax
474.20 	94.60 	194.16 	sax
436.27 	67.56 	163.90 	sax
444.69 	79.63 	178.26 	sax
491.12 	85.44 	189.58 	sax
526.50 	115.10 	220.98 	sax
585.07 	144.32 	261.06 	sax
497.28 	111.88 	213.59 	sax
195.17 	24.31 	72.69 	sax
564.43 	112.62 	253.17 	sax
723.09 	130.18 	304.90 	sax
564.09 	129.84 	262.46 	sax
759.95 	141.14 	321.52 	sax
708.93 	149.80 	321.18 	sax
856.24 	168.44 	371.91 	sax
817.26 	150.64 	340.95 	sax
418.64 	51.89 	151.73 	sax
347.95 	46.23 	134.99 	sax
187.46 	15.27 	58.35 	sax
222.06 	31.68 	79.17 	sax
239.00 	36.51 	89.55 	sax
247.46 	44.55 	96.02 	sax
251.41 	46.25 	100.79 	sax
281.89 	54.62 	117.33 	sax
243.77 	43.99 	95.93 	sax
107.42 	1.66 	30.69 	sax
191.96 	60.22 	90.80 	sax
362.09 	123.12 	179.78 	sax
325.94 	88.32 	145.21 	sax
295.52 	56.69 	119.53 	sax
324.94 	21.22 	99.81 	sax
373.99 	63.12 	150.32 	sax
477.77 	143.87 	223.18 	sax
479.10 	129.40 	218.04 	sax
286.16 	77.11 	127.42 	sax
233.91 	64.23 	103.23 	sax
207.30 	70.75 	112.14 	sax
268.36 	92.11 	143.89 	sax
196.88 	50.97 	90.61 	sax
324.07 	104.95 	171.85 	sax
346.86 	103.16 	169.69 	sax
363.08 	125.69 	192.52 	sax
399.28 	141.32 	214.17 	sax
376.78 	119.33 	195.18 	sax
407.11 	140.14 	217.77 	sax
336.54 	134.34 	199.47 	sax
85.69 	7.95 	29.69 	sax
125.26 	22.36 	57.79 	sax
229.32 	56.30 	118.49 	sax
365.67 	98.73 	189.99 	sax
282.20 	73.94 	142.75 	sax
287.06 	84.30 	157.97 	sax
419.85 	120.87 	219.73 	sax
207.26 	46.74 	99.02 	sax
229.68 	61.47 	116.86 	sax
416.70 	137.12 	229.18 	sax
479.70 	138.09 	241.72 	sax
443.02 	131.40 	232.27 	sax
90.78 	20.62 	45.83 	sax
372.29 	45.55 	141.88 	sax
541.44 	75.53 	209.76 	sax
676.99 	91.53 	262.43 	sax
673.05 	104.02 	274.42 	sax
704.60 	113.95 	297.52 	sax
634.13 	91.09 	248.23 	sax
743.50 	135.24 	325.17 	sax
810.01 	146.96 	345.37 	sax
860.34 	151.49 	363.65 	sax
573.12 	82.60 	225.52 	sax
418.91 	63.85 	169.38 	sax
716.86 	130.81 	308.63 	sax
788.49 	145.36 	336.16 	sax
624.82 	94.64 	247.66 	sax
152.12 	10.94 	47.28 	sax
286.74 	29.89 	96.03 	sax
303.82 	25.70 	94.89 	sax
354.81 	31.94 	112.31 	sax
283.15 	23.64 	90.40 	sax
364.53 	44.80 	131.88 	sax
389.90 	55.48 	147.48 	sax
391.30 	73.64 	162.65 	sax
342.52 	32.36 	112.82 	sax
208.67 	4.84 	56.72 	sax
198.45 	52.07 	89.06 	sax
321.89 	88.40 	143.71 	sax
425.47 	107.91 	182.56 	sax
424.24 	95.11 	175.01 	sax
425.58 	108.76 	185.36 	sax
412.03 	98.87 	176.76 	sax
501.92 	130.72 	219.47 	sax
125.10 	37.17 	70.56 	sax
290.03 	79.34 	148.69 	sax
425.57 	127.17 	218.81 	sax
344.10 	102.31 	180.48 	sax
456.35 	146.17 	245.16 	sax
405.51 	136.80 	226.20 	sax
320.94 	85.85 	160.86 	sax
474.87 	155.38 	254.26 	sax
360.13 	119.07 	197.69 	sax
166.16 	54.88 	98.47 	sax
301.67 	38.96 	111.90 	sax
369.72 	50.38 	140.36 	sax
359.38 	44.08 	136.07 	sax
377.11 	51.03 	139.80 	sax
151.98 	42.40 	78.65 	sax
357.77 	91.31 	169.02 	sax
407.21 	94.58 	183.31 	sax
365.65 	87.96 	169.06 	sax
431.55 	130.71 	215.03 	sax
433.96 	113.11 	196.96 	sax
326.43 	64.42 	142.50 	sax
315.09 	43.02 	125.28 	sax
471.68 	57.67 	177.28 	sax
495.26 	59.45 	186.03 	sax
547.15 	61.65 	200.59 	sax
572.44 	76.81 	222.48 	sax
569.40 	73.64 	218.56 	sax
468.81 	65.64 	186.71 	sax
642.29 	96.16 	261.24 	sax
604.38 	91.22 	243.28 	sax
315.66 	35.51 	113.62 	sax
302.09 	21.79 	88.32 	sax
417.02 	37.22 	130.03 	sax
371.52 	28.77 	113.45 	sax
299.92 	29.20 	101.33 	sax
302.93 	28.13 	97.22 	sax
312.17 	23.09 	96.24 	sax
164.94 	12.88 	49.21 	sax
159.40 	26.85 	63.32 	sax
218.70 	32.23 	82.90 	sax
215.44 	33.81 	83.10 	sax
224.72 	38.43 	87.38 	sax
241.78 	32.81 	87.47 	sax
235.12 	47.69 	97.81 	sax
237.75 	55.83 	105.37 	sax
47.22 	1.63 	12.36 	sax
63.51 	5.47 	20.75 	sax
52.10 	2.80 	14.83 	sax
82.81 	3.96 	22.76 	sax
80.94 	7.63 	26.87 	sax
194.89 	15.67 	72.26 	sax
211.68 	16.40 	77.81 	sax
172.43 	6.12 	47.94 	sax
157.29 	3.58 	38.60 	sax
149.03 	6.75 	39.68 	sax
143.90 	7.90 	42.23 	sax
222.46 	45.49 	94.88 	sax
300.61 	90.15 	144.49 	sax
382.95 	90.09 	168.80 	sax
357.77 	107.62 	172.58 	sax
406.71 	138.37 	209.17 	sax
413.89 	101.02 	184.82 	sax
195.41 	33.25 	75.81 	sax
221.82 	46.90 	93.32 	sax
387.68 	105.51 	181.79 	sax
446.51 	172.94 	242.07 	sax
421.15 	168.18 	234.04 	sax
470.61 	153.57 	238.84 	sax
510.49 	213.89 	290.16 	sax
381.49 	151.28 	213.97 	sax
223.59 	55.92 	104.18 	sax
441.75 	112.46 	210.56 	sax
387.41 	107.83 	189.20 	sax
369.46 	122.39 	195.75 	sax
463.83 	109.33 	227.58 	sax
474.51 	106.58 	209.35 	sax
426.82 	110.19 	202.58 	sax
143.36 	32.96 	60.99 	sax
193.55 	51.55 	84.84 	sax
445.85 	135.48 	208.87 	sax
487.30 	130.44 	216.96 	sax
526.37 	146.17 	237.31 	sax
626.68 	192.68 	299.26 	sax
594.17 	178.32 	274.95 	sax
454.85 	151.65 	218.80 	sax
554.26 	179.34 	273.43 	sax
546.25 	136.17 	237.67 	sax
186.97 	23.70 	67.11 	sax
510.02 	41.12 	151.52 	sax
477.25 	41.27 	142.05 	sax
676.17 	78.50 	219.05 	sax
577.34 	53.69 	177.45 	sax
658.09 	70.49 	207.65 	sax
648.20 	73.08 	209.42 	sax
747.62 	69.53 	229.35 	sax
744.07 	89.37 	243.34 	sax
766.40 	99.37 	256.92 	sax
677.11 	90.19 	228.08 	sax
304.25 	59.30 	133.46 	sax
460.27 	120.84 	223.91 	sax
475.36 	115.84 	216.62 	sax
514.26 	151.34 	260.93 	sax
661.83 	207.29 	338.84 	sax
483.59 	118.78 	224.79 	sax
519.22 	164.63 	269.32 	sax
590.97 	175.56 	295.62 	sax
385.15 	101.15 	188.00 	sax
126.25 	13.30 	43.96 	sax
232.59 	33.77 	90.30 	sax
324.43 	65.86 	138.85 	sax
291.84 	47.70 	113.08 	sax
378.61 	128.31 	204.93 	sax
488.07 	116.33 	217.64 	sax
421.72 	159.86 	229.96 	sax
210.30 	31.69 	80.79 	sax
223.11 	51.29 	101.02 	sax
233.77 	46.27 	100.02 	sax
220.07 	58.16 	105.66 	sax
242.10 	43.89 	96.46 	sax
243.78 	68.31 	117.73 	sax
221.51 	57.67 	102.53 	sax
289.54 	77.62 	134.88 	sax
247.77 	64.93 	115.54 	sax
215.32 	31.49 	82.89 	sax
450.17 	77.01 	178.49 	sax
553.00 	95.78 	222.70 	sax
481.88 	75.88 	182.75 	sax
497.47 	89.17 	201.67 	sax
597.09 	117.67 	254.00 	sax
566.90 	159.92 	272.82 	sax
514.94 	108.42 	218.19 	sax
145.63 	48.21 	74.54 	sax
191.62 	99.11 	124.23 	sax
186.36 	70.05 	103.18 	sax
198.19 	116.70 	141.43 	sax
181.57 	88.59 	113.88 	sax
180.47 	110.63 	130.56 	sax
205.47 	83.61 	119.22 	sax
228.91 	148.62 	172.36 	sax
285.58 	20.53 	89.06 	sax
332.75 	50.93 	123.94 	sax
405.29 	79.56 	168.33 	sax
355.51 	35.51 	129.04 	sax
423.31 	40.18 	148.15 	sax
547.27 	75.82 	208.15 	sax
140.33 	7.72 	40.52 	sax
195.94 	10.24 	56.84 	sax
267.36 	39.52 	105.31 	sax
254.23 	43.39 	101.16 	sax
278.64 	32.32 	95.69 	sax
286.50 	30.87 	102.84 	sax
253.39 	10.06 	70.69 	sax
314.98 	42.80 	112.67 	sax
251.35 	35.34 	93.58 	sax
197.39 	72.50 	110.31 	sax
211.76 	77.95 	116.29 	sax
276.33 	116.80 	166.43 	sax
272.12 	111.19 	159.64 	sax
281.07 	105.59 	156.61 	sax
239.78 	14.63 	73.85 	sax
247.91 	17.24 	76.52 	sax
262.49 	19.19 	83.20 	sax
158.71 	16.79 	50.84 	sax
198.56 	76.68 	111.94 	sax
220.95 	96.54 	138.73 	sax
163.69 	73.56 	102.78 	sax
139.71 	48.75 	77.03 	sax
381.72 	45.36 	132.14 	sax
437.74 	60.79 	173.30 	sax
579.18 	85.80 	236.85 	sax
712.54 	121.48 	292.48 	sax
665.22 	108.67 	285.99 	sax
556.88 	65.92 	209.69 	sax
590.17 	97.61 	252.83 	sax
597.59 	115.24 	265.20 	sax
738.55 	148.00 	317.82 	sax
795.75 	172.39 	364.70 	sax
608.10 	98.85 	255.46 	sax
613.76 	76.91 	230.13 	sax
628.22 	102.24 	261.63 	sax
358.17 	62.25 	152.61 	sax
139.06 	43.91 	72.30 	sax
248.02 	71.34 	125.09 	sax
212.45 	48.02 	96.24 	sax
230.13 	65.33 	113.77 	sax
260.90 	38.49 	100.74 	sax
110.49 	1.78 	28.71 	sax
163.79 	4.76 	45.90 	sax
315.50 	58.42 	130.69 	sax
287.01 	70.78 	133.81 	sax
76.99 	32.24 	52.23 	sax
78.19 	13.46 	30.56 	sax
111.60 	40.71 	64.01 	sax
365.51 	76.58 	152.30 	sax
436.37 	78.61 	173.60 	sax
200.36 	40.42 	82.89 	sax
609.71 	137.02 	259.23 	sax
627.96 	164.05 	288.38 	sax
416.53 	97.61 	177.76 	sax
124.23 	9.00 	37.14 	sax
191.37 	42.43 	91.30 	sax
234.06 	66.26 	127.65 	sax
252.53 	101.89 	162.85 	sax
226.15 	64.62 	127.33 	sax
261.53 	113.38 	173.36 	sax
209.90 	40.90 	101.61 	sax
250.42 	93.12 	152.91 	sax
263.93 	102.04 	158.22 	sax
246.63 	78.89 	136.01 	sax
303.53 	63.01 	125.58 	sax
256.26 	29.51 	91.60 	sax
347.82 	76.45 	150.58 	sax
282.15 	21.16 	86.71 	sax
416.02 	64.26 	158.74 	sax
309.10 	46.54 	114.98 	sax
314.84 	33.62 	105.47 	sax
355.11 	54.53 	133.49 	sax
153.46 	25.79 	58.98 	sax
352.70 	47.90 	120.54 	sax
504.66 	80.93 	184.07 	sax
503.49 	75.70 	181.01 	sax
519.33 	80.24 	187.62 	sax
539.13 	90.09 	202.29 	sax
347.72 	45.10 	120.40 	sax
479.51 	65.84 	168.71 	sax
494.26 	81.56 	185.08 	sax
221.52 	69.89 	113.57 	sax
219.25 	85.81 	127.23 	sax
279.91 	68.86 	122.28 	sax
541.86 	137.78 	247.34 	sax
529.60 	164.25 	263.27 	sax
582.34 	172.73 	282.80 	sax
514.73 	169.67 	260.20 	sax
510.90 	102.69 	207.97 	sax
492.39 	59.90 	166.99 	sax
576.06 	79.18 	204.25 	sax
517.97 	85.37 	199.26 	sax
533.37 	85.48 	202.41 	sax
536.22 	96.89 	210.38 	sax
498.51 	144.70 	239.99 	sax
549.05 	175.22 	281.48 	sax
297.17 	56.42 	119.33 	sax
257.69 	103.14 	133.80 	sax
352.55 	121.98 	173.44 	sax
453.13 	168.04 	233.98 	sax
437.26 	179.57 	235.51 	sax
504.53 	180.51 	261.08 	sax
483.55 	168.38 	246.27 	sax
464.77 	148.66 	230.65 	sax
444.64 	130.23 	211.38 	sax
65.99 	2.94 	22.90 	sax
186.68 	21.42 	85.88 	sax
150.33 	12.62 	58.55 	sax
247.49 	88.92 	149.14 	sax
179.79 	47.48 	93.95 	sax
117.40 	15.36 	44.80 	sax
138.17 	54.85 	86.09 	sax
152.48 	28.44 	83.98 	sax
177.73 	36.92 	100.23 	sax
180.01 	34.13 	96.40 	sax
195.05 	55.07 	115.33 	sax
163.23 	23.22 	64.72 	sax
187.99 	41.57 	94.81 	sax
309.52 	62.32 	125.64 	sax
371.00 	74.82 	152.57 	sax
365.07 	66.50 	142.90 	sax
427.54 	92.44 	181.32 	sax
486.74 	101.61 	202.94 	sax
548.63 	113.53 	223.12 	sax
516.05 	116.37 	218.37 	sax
477.69 	89.89 	189.99 	sax
318.90 	46.79 	118.99 	sax
363.05 	12.63 	103.10 	sax
394.69 	12.89 	105.96 	sax
356.90 	14.64 	105.27 	sax
354.57 	13.56 	101.18 	sax
349.09 	23.28 	111.70 	sax
392.38 	21.40 	112.48 	sax
369.20 	17.18 	98.88 	sax
353.77 	22.94 	111.82 	sax
142.81 	10.13 	43.31 	sax
206.96 	37.63 	80.60 	sax
262.56 	58.11 	106.62 	sax
251.85 	67.36 	114.27 	sax
320.14 	122.99 	167.24 	sax
323.83 	113.84 	160.40 	sax
286.52 	23.73 	90.86 	sax
265.97 	88.13 	131.58 	sax
280.54 	25.19 	89.09 	sax
386.18 	51.66 	139.02 	sax
419.86 	69.00 	164.50 	sax
345.92 	75.02 	150.75 	sax
191.59 	24.01 	63.66 	sax
183.91 	19.23 	57.24 	sax
351.82 	78.51 	153.58 	sax
450.50 	126.89 	223.74 	sax
468.65 	98.66 	196.24 	sax
419.92 	101.98 	194.38 	sax
398.57 	83.15 	171.11 	sax
142.50 	32.74 	60.63 	sax
192.94 	51.50 	84.69 	sax
444.55 	134.14 	207.71 	sax
484.92 	129.77 	215.95 	sax
523.19 	145.22 	235.88 	sax
623.83 	191.24 	297.68 	sax
590.88 	176.75 	272.98 	sax
453.70 	150.83 	217.91 	sax
552.15 	176.80 	271.23 	sax
543.35 	134.88 	235.94 	sax
186.25 	23.48 	66.74 	sax
270.74 	42.52 	94.35 	sax
300.81 	64.79 	116.97 	sax
365.44 	116.29 	171.99 	sax
382.08 	104.99 	167.98 	sax
368.74 	91.61 	154.10 	sax
385.48 	111.63 	171.92 	sax
404.46 	110.22 	174.44 	sax
379.35 	87.45 	152.87 	sax
271.49 	54.89 	104.11 	sax
176.13 	40.50 	80.54 	sax
207.99 	66.02 	112.13 	sax
216.22 	52.31 	106.26 	sax
308.16 	70.18 	142.33 	sax
273.80 	93.48 	155.58 	sax
193.78 	51.44 	96.55 	sax
289.49 	54.27 	117.25 	sax
412.73 	55.69 	152.77 	sax
575.47 	129.36 	255.29 	sax
559.11 	118.21 	239.40 	sax
444.60 	110.09 	203.80 	sax
715.17 	164.44 	318.46 	sax
598.33 	148.74 	274.29 	sax
268.68 	28.85 	99.42 	sax
329.25 	69.42 	157.31 	sax
392.57 	114.44 	217.97 	sax
373.76 	94.96 	190.10 	sax
388.42 	134.95 	222.45 	sax
353.15 	146.60 	213.47 	sax
348.99 	164.59 	228.75 	sax
407.24 	140.89 	237.11 	sax
353.24 	118.26 	190.26 	sax
288.65 	47.14 	109.74 	sax
404.74 	119.63 	192.59 	sax
499.99 	156.32 	246.16 	sax
337.97 	73.80 	144.63 	sax
524.32 	166.85 	256.83 	sax
439.58 	108.47 	199.09 	sax
394.02 	120.05 	200.16 	sax
537.78 	175.02 	268.74 	sax
579.26 	185.50 	298.21 	sax
141.48 	22.22 	52.95 	sax
204.59 	60.07 	96.90 	sax
268.60 	81.49 	129.88 	sax
172.13 	36.50 	72.70 	sax
275.60 	86.85 	134.63 	sax
229.17 	54.32 	102.07 	sax
204.51 	59.79 	101.82 	sax
287.66 	90.90 	141.70 	sax
321.46 	100.06 	162.81 	sax
202.79 	68.81 	103.88 	sax
138.24 	31.45 	59.53 	sax
166.95 	37.90 	71.45 	sax
291.38 	97.92 	145.28 	sax
268.95 	77.61 	127.26 	sax
286.46 	87.04 	136.52 	sax
377.55 	116.58 	184.41 	sax
246.48 	78.93 	127.54 	sax
338.16 	116.16 	172.18 	sax
337.50 	111.00 	173.62 	sax
126.86 	24.07 	51.26 	sax
186.96 	33.99 	74.51 	sax
148.48 	15.71 	50.74 	sax
156.14 	16.47 	53.85 	sax
173.78 	25.23 	65.41 	sax
187.82 	29.75 	69.59 	sax
196.49 	33.23 	75.02 	sax
224.34 	36.39 	84.08 	sax
245.82 	36.66 	91.71 	sax
265.57 	30.07 	86.65 	sax
306.71 	53.83 	114.14 	sax
403.26 	104.43 	174.83 	sax
385.47 	86.88 	157.62 	sax
417.03 	115.51 	185.43 	sax
477.78 	116.53 	199.71 	sax
542.76 	149.78 	240.57 	sax
533.96 	152.60 	241.28 	sax
382.36 	108.16 	175.62 	sax
128.22 	61.33 	78.75 	sax
207.46 	87.38 	117.87 	sax
261.00 	91.44 	136.21 	sax
454.80 	147.30 	219.07 	sax
535.52 	179.12 	271.03 	sax
502.67 	165.97 	248.48 	sax
608.51 	222.06 	327.85 	sax
680.43 	238.82 	357.99 	sax
685.93 	225.95 	348.62 	sax
635.64 	245.28 	351.00 	sax
489.24 	105.74 	203.64 	sax
500.33 	107.86 	208.86 	sax
539.06 	128.61 	237.27 	sax
564.33 	146.18 	255.98 	sax
597.85 	161.62 	273.15 	sax
503.57 	113.43 	207.07 	sax
563.27 	175.08 	274.47 	sax
417.98 	122.99 	200.21 	sax
178.90 	35.17 	79.79 	sax
357.05 	94.05 	169.26 	sax
352.54 	76.06 	155.66 	sax
368.95 	114.01 	187.87 	sax
345.21 	94.23 	167.20 	sax
347.85 	113.47 	182.95 	sax
376.68 	130.38 	202.36 	sax
350.29 	89.10 	165.19 	sax
317.67 	76.72 	149.88 	sax
173.90 	55.65 	101.77 	sax
408.33 	78.13 	179.57 	sax
432.32 	116.30 	220.35 	sax
482.73 	111.10 	221.57 	sax
487.91 	142.91 	251.08 	sax
328.62 	87.57 	169.45 	sax
231.42 	46.57 	105.89 	sax
254.81 	49.31 	109.87 	sax
211.36 	59.75 	108.34 	sax
198.32 	47.30 	97.39 	sax
241.39 	50.39 	108.88 	sax
214.42 	23.90 	88.42 	sax
327.89 	58.68 	138.71 	sax
435.10 	95.89 	200.79 	sax
447.65 	79.01 	188.04 	sax
516.55 	112.68 	235.12 	sax
512.44 	132.08 	251.76 	sax
663.31 	179.15 	320.87 	sax
528.10 	148.25 	260.83 	sax
322.28 	73.95 	140.67 	sax
322.55 	65.90 	134.51 	sax
384.54 	80.58 	160.43 	sax
331.30 	72.68 	138.59 	sax
468.09 	144.95 	236.84 	sax
373.30 	114.44 	190.35 	sax
486.42 	144.87 	241.38 	sax
479.71 	133.14 	231.09 	sax
278.47 	105.49 	151.00 	sax
308.66 	115.17 	164.94 	sax
333.17 	125.28 	187.63 	sax
311.29 	104.68 	159.99 	sax
333.36 	142.75 	201.52 	sax
339.23 	105.89 	174.45 	sax
334.99 	123.18 	187.93 	sax
284.96 	47.60 	108.36 	sax
253.28 	23.03 	79.63 	sax
259.33 	23.40 	84.06 	sax
262.21 	61.91 	117.33 	sax
336.03 	121.93 	182.25 	sax
361.47 	122.81 	192.79 	sax
314.13 	95.90 	157.80 	sax
324.69 	113.10 	176.03 	sax
231.25 	64.71 	110.94 	sax
272.00 	18.75 	87.75 	sax
300.19 	29.00 	106.88 	sax
305.37 	21.54 	94.98 	sax
333.50 	34.93 	112.45 	sax
167.01 	3.54 	42.69 	sax
198.75 	8.68 	57.35 	sax
341.92 	27.56 	112.05 	sax
355.53 	26.12 	108.48 	sax
190.43 	40.47 	80.14 	sax
267.87 	63.22 	118.32 	sax
315.16 	88.74 	149.73 	sax
306.75 	105.13 	160.05 	sax
272.93 	77.06 	126.15 	sax
256.65 	39.17 	90.74 	sax
256.20 	39.55 	92.90 	sax
256.53 	41.30 	93.97 	sax
241.87 	40.72 	88.86 	sax
317.67 	60.60 	128.79 	sax
392.71 	97.37 	177.01 	sax
220.08 	57.00 	101.00 	sax
219.11 	41.70 	85.56 	sax
334.24 	83.07 	145.75 	sax
323.34 	97.31 	155.17 	sax
371.09 	80.20 	154.47 	sax
390.02 	120.77 	186.89 	sax
329.10 	87.19 	144.96 	sax
238.15 	6.15 	62.99 	sax
316.66 	14.72 	93.46 	sax
326.69 	78.89 	142.31 	sax
359.01 	78.89 	149.19 	sax
340.38 	134.95 	179.69 	sax
192.06 	21.08 	65.02 	sax
258.42 	23.26 	82.88 	sax
244.73 	17.90 	74.63 	sax
284.49 	33.53 	100.36 	sax
260.82 	29.06 	90.02 	sax
219.43 	32.50 	81.10 	sax
263.53 	83.41 	141.64 	sax
258.52 	59.49 	120.86 	sax
264.49 	83.11 	143.10 	sax
227.50 	72.38 	124.87 	sax
245.34 	44.34 	99.53 	sax
291.41 	93.27 	171.15 	sax
62.59 	26.81 	43.81 	sax
136.37 	38.15 	71.23 	sax
131.73 	40.44 	72.65 	sax
177.03 	43.94 	84.95 	sax
100.10 	40.98 	66.14 	sax
194.18 	63.26 	104.83 	sax
366.52 	19.22 	103.85 	sax
354.42 	30.80 	108.59 	sax
355.69 	39.35 	115.08 	sax
338.95 	24.38 	100.85 	sax
295.24 	15.56 	81.04 	sax
167.62 	1.01 	39.34 	sax
280.15 	40.26 	93.79 	sax
379.19 	44.21 	124.43 	sax
413.95 	32.28 	124.45 	sax
329.55 	25.93 	100.66 	sax
484.28 	98.67 	189.07 	sax
638.73 	156.71 	272.02 	sax
739.92 	171.03 	313.51 	sax
660.93 	173.17 	293.36 	sax
804.56 	208.80 	352.45 	sax
748.82 	256.66 	368.91 	sax
213.80 	25.09 	69.39 	sax
323.80 	60.94 	120.73 	sax
447.13 	112.97 	187.32 	sax
450.73 	116.26 	190.23 	sax
456.69 	108.30 	189.10 	sax
504.05 	162.66 	234.78 	sax
472.77 	137.63 	211.63 	sax
439.22 	99.12 	177.55 	sax
490.64 	124.24 	208.44 	sax
195.53 	36.39 	73.37 	sax
424.64 	122.53 	202.33 	sax
415.32 	174.94 	229.39 	sax
455.15 	157.43 	233.20 	sax
351.33 	137.82 	194.19 	sax
434.31 	145.93 	221.03 	sax
341.19 	127.91 	186.60 	sax
192.20 	28.44 	76.39 	sax
392.88 	54.82 	160.70 	sax
475.68 	76.89 	196.35 	sax
413.28 	71.24 	178.40 	sax
480.92 	83.36 	206.06 	sax
321.59 	59.65 	145.43 	sax
450.87 	130.09 	235.70 	sax
572.06 	137.68 	275.96 	sax
439.00 	104.22 	214.53 	sax
123.56 	29.45 	61.82 	sax
363.05 	65.55 	153.71 	sax
406.59 	78.91 	172.79 	sax
484.58 	87.80 	201.65 	sax
551.15 	132.60 	249.13 	sax
383.76 	88.89 	175.98 	sax
255.25 	55.23 	110.74 	sax
184.09 	28.62 	74.85 	sax
488.10 	73.21 	196.45 	sax
435.50 	68.77 	176.47 	sax
533.90 	88.08 	215.97 	sax
579.26 	105.59 	238.08 	sax
147.77 	30.46 	67.05 	sax
303.08 	73.28 	146.73 	sax
433.96 	112.61 	220.61 	sax
417.75 	97.82 	197.38 	sax
513.28 	131.01 	256.11 	sax
500.77 	139.53 	253.21 	sax
579.15 	150.76 	286.98 	sax
225.95 	49.25 	110.28 	sax
251.95 	53.77 	109.00 	sax
255.65 	62.98 	117.23 	sax
280.96 	48.34 	116.05 	sax
266.68 	53.06 	113.56 	sax
254.20 	65.08 	121.44 	sax
258.83 	59.90 	118.96 	sax
173.67 	29.10 	70.10 	sax
289.68 	67.92 	139.61 	sax
295.28 	86.60 	148.50 	sax
386.40 	123.99 	212.15 	sax
355.52 	102.76 	183.96 	sax
305.51 	109.60 	169.86 	sax
378.11 	127.23 	208.36 	sax
327.90 	77.07 	153.95 	sax
309.20 	68.16 	136.78 	sax
328.24 	45.95 	124.80 	sax
478.71 	100.75 	208.39 	sax
525.22 	84.82 	207.85 	sax
529.67 	131.93 	251.70 	sax
563.65 	117.24 	246.19 	sax
542.79 	124.81 	239.44 	sax
518.55 	90.32 	213.30 	sax
432.92 	123.94 	220.22 	sax
288.77 	47.27 	109.82 	sax
405.01 	119.38 	192.48 	sax
500.57 	156.44 	246.41 	sax
337.82 	73.62 	144.53 	sax
525.01 	166.81 	257.12 	sax
439.20 	108.51 	198.94 	sax
394.31 	119.83 	200.17 	sax
538.34 	175.12 	269.01 	sax
579.34 	186.27 	298.90 	sax
407.80 	165.77 	249.75 	sax
472.28 	176.88 	273.15 	sax
506.70 	148.95 	259.04 	sax
246.95 	141.12 	179.37 	sax
238.64 	87.42 	137.20 	sax
332.18 	136.78 	197.61 	sax
413.61 	219.04 	280.48 	sax
363.52 	135.32 	211.07 	sax
333.77 	181.05 	224.95 	sax
421.33 	285.92 	320.36 	sax
381.24 	185.38 	243.56 	sax
405.64 	126.43 	188.10 	sax
313.57 	60.70 	119.18 	sax
375.94 	102.22 	165.12 	sax
352.03 	93.12 	152.85 	sax
390.51 	114.22 	182.80 	sax
449.41 	147.76 	213.07 	sax
268.90 	54.18 	134.86 	sax
243.52 	54.87 	132.45 	sax
